uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
2893677862	2.87707964907e-06	0.0	0.00194780180529	1.9041888346e-06	2.23343904945e-05	0.8	0.0	0.8	0.0
2392573227	1.7022721257e-05	0.000811390703296	0.000314686642637	0.00166806941911	8.93375619779e-05	0.8	0.0	0.35	0.0
1195278157	0.000322472677334	0.00724480234658	0.0492240442298	0.0472657752524	0.00225577343994	0.7	0.125	0.45	0.333333333333
830253571	0.00149272482459	0.000597509471883	0.0302786423622	0.0159418689233	0.00312681466923	0.6	0.125	0.7	0.103286384977
377029968	0.0025896114408	0.0397954888035	0.107145376186	0.00686269655989	0.0269576093268	0.5	0.25	0.7	0.765258215962
122799299	0.000743964845923	0.00390757614851	0.017121485321	0.000702645679967	0.00609728860499	0.4	0.125	0.5	0.215962441315
27317580	0.000115802455875	0.000254620513587	0.0189372634198	0.0261616503985	0.000111671952472	0.3	0.0	0.45	0.281690140845
12754762	0.001090413187	0.00173141949239	0.04686389441	0.00106444155854	0.00560593201412	0.2	0.0	0.25	0.469483568075
85973106	8.79906859341e-05	0.00213541737395	0.0113296234069	0.00425205366766	0.000134006342967	0.3	0.25	0.9	0.577464788732
2873086293	2.61334734791e-05	0.000251225573405	0.0186795459108	0.021850566877	0.000156340733461	0.8	0.0	0.3	0.112676056338
15751454	0.000145532278916	0.00219652629721	0.094786691287	0.00224313444716	0.00131772903917	0.2	0.125	0.4	0.75117370892
591690042	1.51046681576e-05	0.000370048479746	0.00203370764164	0.00442533485161	4.4668780989e-05	0.6	0.125	0.95	0.647887323944
4092854173	5.4424756695e-05	0.00348320862586	0.0134736522279	0.0131522322806	0.000245678295439	0.9	0.25	0.85	0.159624413146
270212875	0.000901005443435	0.0124899849265	0.0748339304543	0.059749637252	0.000580694152857	0.5	0.125	0.65	0.244131455399
870857718	4.45947345606e-05	0.000814785643477	0.00185194897736	0.0350142242906	2.23343904945e-05	0.6	0.125	0.55	0.455399061033
1663794048	3.83610619876e-06	0.000101848205435	0.00137268483771	0.00121677666531	2.23343904945e-05	0.7	0.0	0.3	0.244131455399
862290265	0.00323527606538	0.0010456415758	0.0164080147433	0.00923341165897	0.00375217760307	0.6	0.125	0.45	0.43661971831
707400118807482369	2.87707964907e-06	0.000366653539565	0.000335484897754	0.00211555379524	0.0	1.0	0.0	0.35	0.0
17389503	0.000109568783302	0.00164315104768	0.0226682895334	7.80717422185e-05	0.000469022200384	0.2	0.0	0.45	0.154929577465
40768083	1.12685619589e-05	0.00041078776192	0.00203009055379	0.00192323072294	4.4668780989e-05	0.3	0.0	0.3	0.258215962441
243053328	4.48344911981e-05	0.000454921984275	0.0272321501236	0.0779460657554	0.00116138830571	0.5	0.375	0.75	0.0985915492958
89662003	0.000310005332188	0.00666087263542	0.0129102907958	7.42633645493e-05	0.00192075758253	0.3	0.125	0.55	0.68544600939
17369567	0.000184372854178	3.39494018115e-05	0.0464117584292	0.0	0.000625362933846	0.2	0.25	0.85	0.676056338028
738921600	0.000369464978268	0.00800866388734	0.00846760264843	0.00122629760948	0.000268012685934	0.6	0.125	0.6	0.746478873239
604476686	0.000336618318942	0.00196906530507	0.00782104819589	0.0	0.000335015857417	0.6	0.125	0.5	0.192488262911
302563842	1.98998009061e-05	0.00678309048195	0.000189897111936	0.00031038278004	0.000134006342967	0.5	0.0	0.4	0.657276995305
247944133	1.43853982454e-05	0.00032251931721	0.0016132211795	0.00064171163726	8.93375619779e-05	0.5	0.0	0.1	0.741784037559
3331968983	0.000178139181605	0.00067559309605	0.0221492374275	0.0330890893788	0.00044668780989	0.9	0.375	0.7	0.488262910798
252434425	3.06888495901e-05	0.000672198155868	0.00895862232358	0.0225455958016	0.0	0.5	0.125	0.75	0.225352112676
2810127544	0.000197799225874	0.0141365309143	0.0252789226866	0.0121925211079	0.00274713003082	0.8	0.0	0.25	0.0
156333299	3.54839823386e-05	0.000536400548622	0.00402853158893	0.00117678869978	2.23343904945e-05	0.4	0.125	0.45	0.220657276995
181336337	0.000378815487128	0.000336099077934	0.0196579681732	0.0153496661957	0.000469022200384	0.4	0.0	0.5	0.694835680751
3097175972	8.15172567237e-06	0.000458316924456	0.000714374849665	4.37963431958e-05	0.000178675123956	0.9	0.125	0.6	0.0
186397253	0.000141216659442	0.00495661266448	0.015236078281	0.0004512927538	0.000603028543351	0.4	0.25	0.85	0.408450704225
2866782904	6.73716151158e-05	0.00108638085797	0.00138263182929	0.000335137234889	0.000111671952472	0.8	0.125	0.5	0.075117370892
719914275771428866	5.2746460233e-06	9.16633848912e-05	0.000168194584858	0.000327520479551	0.0	1.0	0.0	0.6	0.0469483568075
4900376472	8.31955531857e-05	0.000482081505724	0.00164396642619	0.00369412633912	0.000469022200384	1.0	0.0	0.6	0.544600938967
2412966416	0.000541610243938	0.000651828514782	0.0484744027736	0.0703597774384	0.000915710010274	0.8	0.0	0.5	0.0
174141832	0.000186530663915	0.00240022270808	0.0133452456093	0.124627255036	0.00232277661143	0.4	0.0	0.1	0.723004694836
64619482	0.000515716527096	0.00705808063662	0.0354845360452	5.52214762034e-05	0.00605261982401	0.3	0.0	0.6	0.333333333333
394974502	2.87707964907e-05	0.000801205882752	0.00198125986787	0.00380456929153	0.000178675123956	0.5	0.125	0.55	0.539906103286
2198704020	0.000128989070933	0.00176876383438	0.00704337430891	0.0135749622019	0.000312681466923	0.7	0.125	0.45	0.50234741784
18155773	0.00371982422961	0.0021252325534	0.0225715324335	0.00011996389658	0.0138249877161	0.2	0.125	0.6	0.680751173709
756335606607720450	0.000146251548828	0.00263447358058	0.0133036490991	0.0463517646118	0.000580694152857	1.0	0.25	0.9	0.666666666667
732808088810618880	4.79513274846e-06	7.12937438042e-05	0.00120087316501	0.000135197407256	2.23343904945e-05	1.0	0.0	0.1	0.0328638497653
22286451	4.43549779232e-05	0.003242167873	0.00298952310505	0.00248306224032	0.000223343904945	0.3	0.125	0.6	0.192488262911
96235518	0.00107866511176	0.00214560219449	0.257072763148	0.00494708259229	0.00294813954527	0.3	0.125	0.45	0.18779342723
3195714762	2.85310398533e-05	0.000125612786703	0.000635703189005	0.00799759310531	0.0	0.9	0.0	0.15	0.0
4112063532	1.58239380699e-05	0.000516030907535	0.000696289410433	0.000677891225117	6.70031714835e-05	0.9	0.0	0.3	0.370892018779
125868025	5.32259735079e-05	0.00265823816184	0.00285026522297	0.0067198823973	0.000156340733461	0.4	0.0	0.35	0.544600938967
737109737054056448	2.03793141809e-05	0.000607694292427	0.00106342382684	0.00222790093648	0.0	1.0	0.125	0.95	0.197183098592
103153950	1.98998009061e-05	0.000845340105107	0.00435678231099	0.020515730504	0.000268012685934	0.4	0.125	0.65	0.300469483568
742777527467380742	9.44641151446e-05	0.00107959097761	0.000235110710016	0.000264682248009	4.4668780989e-05	1.0	0.0	0.25	0.31455399061
2976487163	9.68616815188e-05	0.00651828514782	0.000882569434523	0.000458909509138	0.000245678295439	0.9	0.25	0.6	0.657276995305
3123204560	8.87099558464e-06	0.000237645812681	0.00147215475349	0.0116993361998	0.0	0.9	0.125	0.6	0.136150234742
307445751	0.000681388363555	0.00223726557938	0.0847366127057	0.115913686929	0.00183142002055	0.5	0.125	0.5	0.446009389671
250492272	0.00301086385275	0.00333383125789	0.0594423173958	0.0440172291006	0.0131326216108	0.5	0.125	0.45	0.577464788732
237443755	0.000313361925112	0.00301470688086	0.0623016253384	0.0832320939603	0.000938044400768	0.5	0.25	0.9	0.558685446009
33655372	0.000103095354092	0.00214899713467	0.0405502675741	0.00282772041938	0.000357350247912	0.3	0.0	0.85	0.154929577465
385759660	0.000134503473594	0.00188079686036	0.022230621904	0.0157819170612	0.000156340733461	0.5	0.0	0.3	0.0892018779343
2869813893	7.43245576011e-06	0.000132402667065	0.000427720637837	1.14251330076e-05	0.0	0.8	0.0	0.1	0.0
37374348	5.1068163771e-05	0.00322179823192	0.00334851907381	0.00714261231858	2.23343904945e-05	0.3	0.0	0.2	0.267605633803
996399246	0.00013114688067	0.00231534920355	0.0222794525899	0.0228712120924	0.000223343904945	0.6	0.0	0.1	0.103286384977
15801372	0.000143134712541	0.00197585518543	0.034971813843	0.093758449838	0.000826372448296	0.2	0.125	0.75	0.380281690141
744682635188928512	6.32957522796e-05	0.00105243145616	0.0130088564396	0.0332756998846	0.000402019028901	1.0	0.125	0.8	0.671361502347
321213484	0.000323431703883	0.00304865628268	0.107309049411	9.52094417299e-06	0.000915710010274	0.5	0.0	0.25	0.197183098592
940237466	0.0001934836064	0.00882005459064	0.030615031532	0.0703616816272	0.000558359762362	0.6	0.0	0.1	0.037558685446
37214134	0.000514038230634	0.00344586428387	0.0466233580682	0.00318761210912	0.00212176709698	0.3	0.0	0.5	0.741784037559
2585090000	1.0789048684e-05	0.000196906530507	0.000252291877287	0.000319903724213	0.0	0.8	0.0	0.05	0.12676056338
861746341	1.2467345146e-05	0.000305544616304	0.000712566305742	9.52094417299e-06	6.70031714835e-05	0.6	0.125	0.65	0.535211267606
3145741085	3.04490929527e-05	0.000604299352245	0.00448428465758	0.00634475719688	0.000893375619779	0.9	0.125	0.7	0.633802816901
868252610	0.000130187854121	0.00166012574858	0.0136463681725	0.00175375791667	4.4668780989e-05	0.6	0.0	0.2	0.18779342723
19780786	0.000273322566662	0.00618218606988	0.282876163572	3.8083776692e-06	0.00180908563005	0.3	0.25	0.85	0.018779342723
3556805776	0.000106691703653	0.000210486291232	0.00760311865314	0.0310363738151	0.000111671952472	0.9	0.0	0.25	0.422535211268
710823996032290816	4.14778982741e-05	0.000896264207825	0.00120177743697	0.00725495945982	6.70031714835e-05	1.0	0.125	0.6	0.389671361502
1534375489	7.43245576011e-05	0.000906449028368	0.0513689773227	0.0267233861048	0.000580694152857	0.7	0.25	0.9	0.488262910798
262939560	0.00031168362865	0.00173481443257	0.0121398510845	0.00121868085414	0.00136239782016	0.5	0.125	0.5	0.661971830986
360323271	6.01789159931e-05	0.00144624451717	0.00526467136044	0.0324131023425	0.000335015857417	0.5	0.0	0.15	0.300469483568
2204642713	0.00019252457985	0.00611768220644	0.0364376386927	0.00333994721589	0.000379684638406	0.7	0.0	0.15	0.173708920188
1574318594	0.000149608141752	0.00409429785847	0.00756785204664	0.000449388564965	6.70031714835e-05	0.7	0.0	0.25	0.220657276995
4384693707	4.00393584496e-05	0.00162957128695	0.00342538219054	0.00497183704714	0.000670031714835	0.9	0.125	0.3	0.37558685446
702559655461957632	3.97996018122e-05	0.000767256480941	0.00103087003623	0.023116852452	6.70031714835e-05	1.0	0.0	0.25	0.075117370892
266867158	0.000110288053214	0.00672198155868	0.00312425962733	0.00992653639476	0.000335015857417	0.5	0.125	0.4	0.18779342723
484595690	0.00106547849671	0.0137970368962	0.0958745304568	0.0304117998774	0.0048465627373	0.6	0.0	0.45	0.647887323944
768806279309512705	1.91805309938e-06	0.000162957128695	0.000868101083137	1.71376995114e-05	2.23343904945e-05	1.0	0.125	0.55	0.460093896714
162500440	7.93594469869e-05	0.00211504773286	0.00113395703985	0.00403116776284	2.23343904945e-05	0.4	0.0	0.15	0.403755868545
3073503603	0.000108370000115	0.00439305259441	0.00755338369525	0.0212545557718	0.000603028543351	0.9	0.125	0.45	0.478873239437
1575902725	0.00168189281152	0.000244435693043	0.0582405399589	0.0311925172996	0.00118372269621	0.7	0.0	0.25	0.173708920188
1199251308	0.00221702962625	0.00130026208938	0.0873065536206	0.196557988263	0.0012283914772	0.7	0.125	0.6	0.159624413146
48525928	0.000105013407191	0.00425386004699	0.00657767424869	0.00801092242716	0.000134006342967	0.3	0.375	0.95	0.671361502347
215698464	0.000593877190896	0.00960768071267	0.038338418356	0.118886125699	0.00437754053692	0.4	0.125	0.75	0.492957746479
2359225182	0.000408785066806	0.00463409334728	0.00895952659554	0.00924102841431	0.000402019028901	0.8	0.0	0.15	0.661971830986
13854472	0.00120309880659	0.00380233300289	0.102614973659	0.0454453707265	0.0044445437084	0.2	0.0	0.5	0.699530516432
4853512997	1.8701017719e-05	0.000274990154673	0.0133352986177	0.0304517878429	0.000178675123956	1.0	0.125	0.55	0.0
4505360352	1.65432079822e-05	0.000556770189709	0.00275622093896	0.00995509922728	0.000245678295439	0.9	0.0	0.8	0.49765258216
706466308976734208	1.10288053214e-05	0.00011882290634	0.00172987226254	0.000405592221769	4.4668780989e-05	1.0	0.0	0.2	0.164319248826
889022935	3.26069026895e-05	0.000821575523839	0.00586510794294	0.0144051885337	0.00020100951445	0.6	0.25	0.7	0.469483568075
2804090827	8.3914823098e-06	0.000308939556485	0.00509195541578	0.0104159129253	0.00020100951445	0.8	0.0	0.3	0.305164319249
2218957290	0.00027907672596	0.00144284957699	0.0294412865258	0.0217172736586	0.000491356590879	0.7	0.0	0.2	0.131455399061
305141481	0.000157520110787	0.00250886079387	0.00256632382702	0.000702645679967	0.000335015857417	0.5	0.125	0.55	0.43661971831
2807496454	0.000289865774644	0.00615842148861	0.0348651097515	1.9041888346e-06	0.00138473221066	0.8	0.125	0.9	0.154929577465
566871266	4.53140044729e-05	0.00168389032985	0.0575876556026	0.100305051051	0.000692366105329	0.6	0.125	0.3	0.75117370892
396787338	0.00109904442595	0.0170561794701	0.198162157665	0.193303729544	0.00614195738598	0.5	0.0	0.1	0.394366197183
751804249084948480	2.1578097368e-05	0.00384646722525	0.00105076401938	0.00209460771806	0.000603028543351	1.0	0.125	0.65	0.0
1633951202	0.000224412212628	0.00295020301742	0.0308130670916	3.8083776692e-06	0.00107205074374	0.7	0.125	0.7	0.718309859155
3059822856	0.000109568783302	0.000678988036231	0.00636607460967	0.00497374123597	8.93375619779e-05	0.9	0.25	0.95	0.37558685446
324191116	4.12381416367e-05	0.000899659148006	0.00475285343017	0.00600009901782	0.000178675123956	0.5	0.0	0.35	0.0610328638498
2366569213	0.000309286062275	0.00152432814134	0.0451882784651	0.114801640649	0.000625362933846	0.8	0.0	0.05	0.159624413146
3237611533	0.000109329026665	0.000767256480941	0.021336296934	0.075476332837	0.000357350247912	0.9	0.125	0.5	0.0
93033299	0.000251504712656	0.000190116650145	0.00644565054229	0.0	0.00167507928709	0.3	0.125	0.7	0.178403755869
2834652729	3.06888495901e-05	0.000953978190904	0.0128216721435	0.0407934374036	4.4668780989e-05	0.8	0.0	0.3	0.535211267606
2679693610	9.75809514311e-05	0.0019283260229	0.00682182767832	0.00946762688562	0.000424353419395	0.8	0.125	0.55	0.0
33443030	0.00189239913918	0.00240361764826	0.0220009368258	0.0226884099642	0.00279179881181	0.3	0.25	0.85	0.239436619718
609212773	0.000139058849705	0.00502111652793	0.00376990980791	0.00167378198561	0.000178675123956	0.6	0.0	0.6	0.718309859155
139881843	6.28162390048e-05	0.000549980309347	0.00348235132413	0.00148907566866	4.4668780989e-05	0.4	0.125	0.5	0.0892018779343
13050712	7.02486947649e-05	0.00105582639634	0.013611101566	0.0011006211464	0.000424353419395	0.2	0.125	0.5	0.342723004695
1593911304	0.000673955907795	0.0111489835549	0.0754325584928	0.0389977873326	0.000536025371868	0.7	0.125	0.35	0.276995305164
3105274249	1.19878318711e-06	4.07392821738e-05	0.0008925164261	1.52335106768e-05	2.23343904945e-05	0.9	0.0	0.2	0.286384976526
3099191	0.00117121117381	0.00321840329173	0.00668889969996	0.00142433324828	0.00254612051637	0.1	0.0	0.25	0.267605633803
766192139294367744	1.41456416079e-05	0.000570349950434	0.000168194584858	0.00028562832519	2.23343904945e-05	1.0	0.25	0.75	0.652582159624
1194986731	7.74413938875e-05	0.0006484335746	0.0176884638409	0.0242365154868	0.000111671952472	0.7	0.0	0.1	0.093896713615
4334014937	1.17480752337e-05	0.000638248754057	0.000464795788263	0.00186420086907	0.0	0.9	0.25	0.75	0.732394366197
581109471	0.000258937168417	0.00576121348742	0.00193152490998	0.000460813697973	0.000558359762362	0.6	0.125	0.55	0.483568075117
1624347776	0.000119398805437	0.00667445239615	0.000437667629415	0.00038083776692	0.000223343904945	0.7	0.25	0.6	0.0281690140845
5673082	0.00117960265612	0.0106567172286	0.0373364850225	0.000771196478012	0.00343949613615	0.1	0.125	0.55	0.178403755869
1361623950	4.07586283619e-05	0.00188079686036	0.000906984777486	0.000108538763572	2.23343904945e-05	0.7	0.125	0.65	0.643192488263
1319277674	2.87707964907e-05	0.000750281780035	0.00435768658296	0.0016014228099	0.000111671952472	0.7	0.0	0.25	0.539906103286
1511217822	0.000299456040141	0.0123745569603	0.00442369843615	0.00107396250271	0.00020100951445	0.7	0.0	0.45	0.295774647887
2489712225	8.87099558464e-06	0.000373443419927	0.000867196811175	0.00502705852334	0.0	0.8	0.125	0.65	0.0
156751345	0.000214582190493	0.00805958799006	0.0412691637835	0.0563220973497	0.0016304105061	0.4	0.25	0.65	0.206572769953
